id,Nummer,Dunkelbier,Pils,Weissbier,FünfProzent,NullProzent,Glasflasche,Dose,Plastikflasche,FünfundsiebzigCent,FünfzigCent,EinEuro,Produktname,Preference
232,3,1,0,0,1,0,0,0,1,0,0,1,3,3
232,4,0,1,0,0,1,0,0,1,1,0,0,4,2
232,5,0,0,1,0,1,0,1,0,0,1,0,5,8
232,6,0,1,0,0,1,1,0,0,0,0,1,6,7
232,7,0,0,1,0,1,0,1,0,1,0,0,7,5
232,8,1,0,0,0,1,0,0,1,1,0,0,8,4
232,9,0,1,0,0,1,0,1,0,1,0,0,9,1
232,10,0,1,0,1,0,1,0,0,0,0,1,10,10
233,1,1,0,0,1,0,1,0,0,0,1,0,1,8
233,2,0,0,1,1,0,0,1,0,1,0,0,2,6
233,3,1,0,0,1,0,0,0,1,0,0,1,3,2
233,4,0,1,0,0,1,0,0,1,1,0,0,4,10
233,5,0,0,1,0,1,0,1,0,0,1,0,5,9
233,6,0,1,0,0,1,1,0,0,0,0,1,6,7
233,7,0,0,1,0,1,0,1,0,1,0,0,7,3
233,8,1,0,0,0,1,0,0,1,1,0,0,8,5
233,9,0,1,0,0,1,0,1,0,1,0,0,9,4
233,10,0,1,0,1,0,1,0,0,0,0,1,10,1
234,1,1,0,0,1,0,1,0,0,0,1,0,1,7
234,2,0,0,1,1,0,0,1,0,1,0,0,2,6
234,3,1,0,0,1,0,0,0,1,0,0,1,3,5
234,4,0,1,0,0,1,0,0,1,1,0,0,4,9
234,5,0,0,1,0,1,0,1,0,0,1,0,5,8
234,6,0,1,0,0,1,1,0,0,0,0,1,6,4
234,7,0,0,1,0,1,0,1,0,1,0,0,7,3
234,8,1,0,0,0,1,0,0,1,1,0,0,8,2
234,9,0,1,0,0,1,0,1,0,1,0,0,9,10
234,10,0,1,0,1,0,1,0,0,0,0,1,10,1
235,1,1,0,0,1,0,1,0,0,0,1,0,1,8
235,2,0,0,1,1,0,0,1,0,1,0,0,2,5
235,3,1,0,0,1,0,0,0,1,0,0,1,3,3
235,4,0,1,0,0,1,0,0,1,1,0,0,4,1
235,5,0,0,1,0,1,0,1,0,0,1,0,5,10
235,6,0,1,0,0,1,1,0,0,0,0,1,6,7
235,7,0,0,1,0,1,0,1,0,1,0,0,7,6
235,8,1,0,0,0,1,0,0,1,1,0,0,8,2
235,9,0,1,0,0,1,0,1,0,1,0,0,9,9
235,10,0,1,0,1,0,1,0,0,0,0,1,10,4
236,1,1,0,0,1,0,1,0,0,0,1,0,1,9
236,2,0,0,1,1,0,0,1,0,1,0,0,2,2
236,3,1,0,0,1,0,0,0,1,0,0,1,3,10
236,4,0,1,0,0,1,0,0,1,1,0,0,4,8
236,5,0,0,1,0,1,0,1,0,0,1,0,5,7
236,6,0,1,0,0,1,1,0,0,0,0,1,6,4
236,7,0,0,1,0,1,0,1,0,1,0,0,7,3
236,8,1,0,0,0,1,0,0,1,1,0,0,8,1
236,9,0,1,0,0,1,0,1,0,1,0,0,9,6
236,10,0,1,0,1,0,1,0,0,0,0,1,10,5
237,1,1,0,0,1,0,1,0,0,0,1,0,1,5
237,2,0,0,1,1,0,0,1,0,1,0,0,2,3
237,3,1,0,0,1,0,0,0,1,0,0,1,3,2
237,4,0,1,0,0,1,0,0,1,1,0,0,4,9
237,5,0,0,1,0,1,0,1,0,0,1,0,5,8
237,6,0,1,0,0,1,1,0,0,0,0,1,6,7
237,7,0,0,1,0,1,0,1,0,1,0,0,7,4
237,8,1,0,0,0,1,0,0,1,1,0,0,8,1
237,9,0,1,0,0,1,0,1,0,1,0,0,9,10
237,10,0,1,0,1,0,1,0,0,0,0,1,10,6
238,1,1,0,0,1,0,1,0,0,0,1,0,1,7
238,2,0,0,1,1,0,0,1,0,1,0,0,2,6
238,3,1,0,0,1,0,0,0,1,0,0,1,3,5
238,4,0,1,0,0,1,0,0,1,1,0,0,4,3
238,5,0,0,1,0,1,0,1,0,0,1,0,5,2
238,6,0,1,0,0,1,1,0,0,0,0,1,6,1
238,7,0,0,1,0,1,0,1,0,1,0,0,7,9
238,8,1,0,0,0,1,0,0,1,1,0,0,8,8
238,9,0,1,0,0,1,0,1,0,1,0,0,9,4
238,10,0,1,0,1,0,1,0,0,0,0,1,10,10
239,1,1,0,0,1,0,1,0,0,0,1,0,1,8
239,2,0,0,1,1,0,0,1,0,1,0,0,2,2
239,3,1,0,0,1,0,0,0,1,0,0,1,3,1
239,4,0,1,0,0,1,0,0,1,1,0,0,4,10
239,5,0,0,1,0,1,0,1,0,0,1,0,5,9
239,6,0,1,0,0,1,1,0,0,0,0,1,6,5
239,7,0,0,1,0,1,0,1,0,1,0,0,7,4
239,8,1,0,0,0,1,0,0,1,1,0,0,8,3
239,9,0,1,0,0,1,0,1,0,1,0,0,9,6
239,10,0,1,0,1,0,1,0,0,0,0,1,10,7
240,1,1,0,0,1,0,1,0,0,0,1,0,1,5
240,2,0,0,1,1,0,0,1,0,1,0,0,2,3
240,3,1,0,0,1,0,0,0,1,0,0,1,3,9
240,4,0,1,0,0,1,0,0,1,1,0,0,4,8
240,5,0,0,1,0,1,0,1,0,0,1,0,5,7
240,6,0,1,0,0,1,1,0,0,0,0,1,6,4
240,7,0,0,1,0,1,0,1,0,1,0,0,7,2
240,8,1,0,0,0,1,0,0,1,1,0,0,8,1
240,9,0,1,0,0,1,0,1,0,1,0,0,9,10
240,10,0,1,0,1,0,1,0,0,0,0,1,10,6
241,1,1,0,0,1,0,1,0,0,0,1,0,1,8
241,2,0,0,1,1,0,0,1,0,1,0,0,2,5
241,3,1,0,0,1,0,0,0,1,0,0,1,3,1
241,4,0,1,0,0,1,0,0,1,1,0,0,4,9
241,5,0,0,1,0,1,0,1,0,0,1,0,5,7
241,6,0,1,0,0,1,1,0,0,0,0,1,6,3
241,7,0,0,1,0,1,0,1,0,1,0,0,7,2
241,8,1,0,0,0,1,0,0,1,1,0,0,8,10
241,9,0,1,0,0,1,0,1,0,1,0,0,9,6
241,10,0,1,0,1,0,1,0,0,0,0,1,10,4
242,1,1,0,0,1,0,1,0,0,0,1,0,1,10
242,2,0,0,1,1,0,0,1,0,1,0,0,2,4
242,3,1,0,0,1,0,0,0,1,0,0,1,3,2
242,4,0,1,0,0,1,0,0,1,1,0,0,4,9
242,5,0,0,1,0,1,0,1,0,0,1,0,5,7
242,6,0,1,0,0,1,1,0,0,0,0,1,6,6
242,7,0,0,1,0,1,0,1,0,1,0,0,7,3
242,8,1,0,0,0,1,0,0,1,1,0,0,8,1
242,9,0,1,0,0,1,0,1,0,1,0,0,9,8
242,10,0,1,0,1,0,1,0,0,0,0,1,10,5
243,1,1,0,0,1,0,1,0,0,0,1,0,1,9
243,2,0,0,1,1,0,0,1,0,1,0,0,2,6
243,3,1,0,0,1,0,0,0,1,0,0,1,3,4
243,4,0,1,0,0,1,0,0,1,1,0,0,4,3
243,5,0,0,1,0,1,0,1,0,0,1,0,5,1
243,6,0,1,0,0,1,1,0,0,0,0,1,6,7
243,7,0,0,1,0,1,0,1,0,1,0,0,7,5
243,8,1,0,0,0,1,0,0,1,1,0,0,8,2
243,9,0,1,0,0,1,0,1,0,1,0,0,9,8
243,10,0,1,0,1,0,1,0,0,0,0,1,10,10
244,1,1,0,0,1,0,1,0,0,0,1,0,1,8
244,2,0,0,1,1,0,0,1,0,1,0,0,2,5
244,3,1,0,0,1,0,0,0,1,0,0,1,3,3
244,4,0,1,0,0,1,0,0,1,1,0,0,4,2
244,5,0,0,1,0,1,0,1,0,0,1,0,5,7
244,6,0,1,0,0,1,1,0,0,0,0,1,6,6
244,7,0,0,1,0,1,0,1,0,1,0,0,7,1
244,8,1,0,0,0,1,0,0,1,1,0,0,8,9
244,9,0,1,0,0,1,0,1,0,1,0,0,9,4
244,10,0,1,0,1,0,1,0,0,0,0,1,10,10
245,1,1,0,0,1,0,1,0,0,0,1,0,1,9
245,2,0,0,1,1,0,0,1,0,1,0,0,2,6
245,3,1,0,0,1,0,0,0,1,0,0,1,3,3
245,4,0,1,0,0,1,0,0,1,1,0,0,4,2
245,5,0,0,1,0,1,0,1,0,0,1,0,5,8
245,6,0,1,0,0,1,1,0,0,0,0,1,6,7
245,7,0,0,1,0,1,0,1,0,1,0,0,7,4
245,8,1,0,0,0,1,0,0,1,1,0,0,8,1
245,9,0,1,0,0,1,0,1,0,1,0,0,9,10
245,10,0,1,0,1,0,1,0,0,0,0,1,10,5
246,1,1,0,0,1,0,1,0,0,0,1,0,1,9
246,2,0,0,1,1,0,0,1,0,1,0,0,2,7
246,3,1,0,0,1,0,0,0,1,0,0,1,3,4
246,4,0,1,0,0,1,0,0,1,1,0,0,4,3
246,5,0,0,1,0,1,0,1,0,0,1,0,5,2
246,6,0,1,0,0,1,1,0,0,0,0,1,6,6
246,7,0,0,1,0,1,0,1,0,1,0,0,7,10
246,8,1,0,0,0,1,0,0,1,1,0,0,8,8
246,9,0,1,0,0,1,0,1,0,1,0,0,9,5
246,10,0,1,0,1,0,1,0,0,0,0,1,10,1
247,1,1,0,0,1,0,1,0,0,0,1,0,1,9
247,2,0,0,1,1,0,0,1,0,1,0,0,2,5
247,3,1,0,0,1,0,0,0,1,0,0,1,3,3
247,4,0,1,0,0,1,0,0,1,1,0,0,4,10
247,5,0,0,1,0,1,0,1,0,0,1,0,5,8
247,6,0,1,0,0,1,1,0,0,0,0,1,6,7
247,7,0,0,1,0,1,0,1,0,1,0,0,7,6
247,8,1,0,0,0,1,0,0,1,1,0,0,8,4
247,9,0,1,0,0,1,0,1,0,1,0,0,9,1
247,10,0,1,0,1,0,1,0,0,0,0,1,10,2
248,1,1,0,0,1,0,1,0,0,0,1,0,1,8
248,2,0,0,1,1,0,0,1,0,1,0,0,2,4
248,3,1,0,0,1,0,0,0,1,0,0,1,3,3
248,4,0,1,0,0,1,0,0,1,1,0,0,4,2
248,5,0,0,1,0,1,0,1,0,0,1,0,5,1
248,6,0,1,0,0,1,1,0,0,0,0,1,6,7
248,7,0,0,1,0,1,0,1,0,1,0,0,7,6
248,8,1,0,0,0,1,0,0,1,1,0,0,8,5
248,9,0,1,0,0,1,0,1,0,1,0,0,9,9
248,10,0,1,0,1,0,1,0,0,0,0,1,10,10
249,1,1,0,0,1,0,1,0,0,0,1,0,1,5
249,2,0,0,1,1,0,0,1,0,1,0,0,2,3
249,3,1,0,0,1,0,0,0,1,0,0,1,3,2
249,4,0,1,0,0,1,0,0,1,1,0,0,4,1
249,5,0,0,1,0,1,0,1,0,0,1,0,5,9
249,6,0,1,0,0,1,1,0,0,0,0,1,6,7
249,7,0,0,1,0,1,0,1,0,1,0,0,7,6
249,8,1,0,0,0,1,0,0,1,1,0,0,8,4
249,9,0,1,0,0,1,0,1,0,1,0,0,9,8
249,10,0,1,0,1,0,1,0,0,0,0,1,10,10
250,1,1,0,0,1,0,1,0,0,0,1,0,1,7
250,2,0,0,1,1,0,0,1,0,1,0,0,2,4
250,3,1,0,0,1,0,0,0,1,0,0,1,3,2
250,4,0,1,0,0,1,0,0,1,1,0,0,4,8
250,5,0,0,1,0,1,0,1,0,0,1,0,5,5
250,6,0,1,0,0,1,1,0,0,0,0,1,6,3
250,7,0,0,1,0,1,0,1,0,1,0,0,7,1
250,8,1,0,0,0,1,0,0,1,1,0,0,8,10
250,9,0,1,0,0,1,0,1,0,1,0,0,9,9
250,10,0,1,0,1,0,1,0,0,0,0,1,10,6
251,1,1,0,0,1,0,1,0,0,0,1,0,1,8
251,2,0,0,1,1,0,0,1,0,1,0,0,2,7
251,3,1,0,0,1,0,0,0,1,0,0,1,3,6
251,4,0,1,0,0,1,0,0,1,1,0,0,4,3
251,5,0,0,1,0,1,0,1,0,0,1,0,5,5
251,6,0,1,0,0,1,1,0,0,0,0,1,6,2
251,7,0,0,1,0,1,0,1,0,1,0,0,7,1
251,8,1,0,0,0,1,0,0,1,1,0,0,8,10
251,9,0,1,0,0,1,0,1,0,1,0,0,9,4
251,10,0,1,0,1,0,1,0,0,0,0,1,10,9
252,1,1,0,0,1,0,1,0,0,0,1,0,1,5
252,2,0,0,1,1,0,0,1,0,1,0,0,2,3
252,3,1,0,0,1,0,0,0,1,0,0,1,3,2
252,4,0,1,0,0,1,0,0,1,1,0,0,4,8
252,5,0,0,1,0,1,0,1,0,0,1,0,5,7
252,6,0,1,0,0,1,1,0,0,0,0,1,6,4
252,7,0,0,1,0,1,0,1,0,1,0,0,7,1
252,8,1,0,0,0,1,0,0,1,1,0,0,8,10
252,9,0,1,0,0,1,0,1,0,1,0,0,9,9
252,10,0,1,0,1,0,1,0,0,0,0,1,10,6
253,1,1,0,0,1,0,1,0,0,0,1,0,1,7
253,2,0,0,1,1,0,0,1,0,1,0,0,2,4
253,3,1,0,0,1,0,0,0,1,0,0,1,3,3
253,4,0,1,0,0,1,0,0,1,1,0,0,4,2
253,5,0,0,1,0,1,0,1,0,0,1,0,5,9
253,6,0,1,0,0,1,1,0,0,0,0,1,6,8
253,7,0,0,1,0,1,0,1,0,1,0,0,7,1
253,8,1,0,0,0,1,0,0,1,1,0,0,8,6
253,9,0,1,0,0,1,0,1,0,1,0,0,9,5
253,10,0,1,0,1,0,1,0,0,0,0,1,10,10
254,1,1,0,0,1,0,1,0,0,0,1,0,1,8
254,2,0,0,1,1,0,0,1,0,1,0,0,2,7
254,3,1,0,0,1,0,0,0,1,0,0,1,3,6
254,4,0,1,0,0,1,0,0,1,1,0,0,4,3
254,5,0,0,1,0,1,0,1,0,0,1,0,5,1
254,6,0,1,0,0,1,1,0,0,0,0,1,6,9
254,7,0,0,1,0,1,0,1,0,1,0,0,7,5
254,8,1,0,0,0,1,0,0,1,1,0,0,8,4
254,9,0,1,0,0,1,0,1,0,1,0,0,9,2
254,10,0,1,0,1,0,1,0,0,0,0,1,10,10
255,1,1,0,0,1,0,1,0,0,0,1,0,1,8
255,2,0,0,1,1,0,0,1,0,1,0,0,2,3
255,3,1,0,0,1,0,0,0,1,0,0,1,3,2
255,4,0,1,0,0,1,0,0,1,1,0,0,4,1
255,5,0,0,1,0,1,0,1,0,0,1,0,5,10
255,6,0,1,0,0,1,1,0,0,0,0,1,6,7
255,7,0,0,1,0,1,0,1,0,1,0,0,7,4
255,8,1,0,0,0,1,0,0,1,1,0,0,8,9
255,9,0,1,0,0,1,0,1,0,1,0,0,9,6
255,10,0,1,0,1,0,1,0,0,0,0,1,10,5
256,1,1,0,0,1,0,1,0,0,0,1,0,1,9
256,2,0,0,1,1,0,0,1,0,1,0,0,2,8
256,3,1,0,0,1,0,0,0,1,0,0,1,3,7
256,4,0,1,0,0,1,0,0,1,1,0,0,4,5
256,5,0,0,1,0,1,0,1,0,0,1,0,5,10
256,6,0,1,0,0,1,1,0,0,0,0,1,6,3
256,7,0,0,1,0,1,0,1,0,1,0,0,7,2
256,8,1,0,0,0,1,0,0,1,1,0,0,8,4
256,9,0,1,0,0,1,0,1,0,1,0,0,9,1
256,10,0,1,0,1,0,1,0,0,0,0,1,10,6
257,1,1,0,0,1,0,1,0,0,0,1,0,1,4
257,2,0,0,1,1,0,0,1,0,1,0,0,2,2
257,3,1,0,0,1,0,0,0,1,0,0,1,3,10
257,4,0,1,0,0,1,0,0,1,1,0,0,4,9
257,5,0,0,1,0,1,0,1,0,0,1,0,5,7
257,6,0,1,0,0,1,1,0,0,0,0,1,6,5
257,7,0,0,1,0,1,0,1,0,1,0,0,7,3
257,8,1,0,0,0,1,0,0,1,1,0,0,8,1
257,9,0,1,0,0,1,0,1,0,1,0,0,9,8
257,10,0,1,0,1,0,1,0,0,0,0,1,10,6
258,1,1,0,0,1,0,1,0,0,0,1,0,1,10
258,2,0,0,1,1,0,0,1,0,1,0,0,2,6
258,3,1,0,0,1,0,0,0,1,0,0,1,3,5
258,4,0,1,0,0,1,0,0,1,1,0,0,4,3
258,5,0,0,1,0,1,0,1,0,0,1,0,5,2
258,6,0,1,0,0,1,1,0,0,0,0,1,6,1
258,7,0,0,1,0,1,0,1,0,1,0,0,7,7
258,8,1,0,0,0,1,0,0,1,1,0,0,8,4
258,9,0,1,0,0,1,0,1,0,1,0,0,9,8
258,10,0,1,0,1,0,1,0,0,0,0,1,10,9
259,1,1,0,0,1,0,1,0,0,0,1,0,1,8
259,2,0,0,1,1,0,0,1,0,1,0,0,2,7
259,3,1,0,0,1,0,0,0,1,0,0,1,3,3
259,4,0,1,0,0,1,0,0,1,1,0,0,4,10
259,5,0,0,1,0,1,0,1,0,0,1,0,5,6
259,6,0,1,0,0,1,1,0,0,0,0,1,6,4
259,7,0,0,1,0,1,0,1,0,1,0,0,7,2
259,8,1,0,0,0,1,0,0,1,1,0,0,8,1
259,9,0,1,0,0,1,0,1,0,1,0,0,9,5
259,10,0,1,0,1,0,1,0,0,0,0,1,10,9
260,1,1,0,0,1,0,1,0,0,0,1,0,1,9
260,2,0,0,1,1,0,0,1,0,1,0,0,2,8
260,3,1,0,0,1,0,0,0,1,0,0,1,3,7
260,4,0,1,0,0,1,0,0,1,1,0,0,4,6
260,5,0,0,1,0,1,0,1,0,0,1,0,5,5
260,6,0,1,0,0,1,1,0,0,0,0,1,6,2
260,7,0,0,1,0,1,0,1,0,1,0,0,7,10
260,8,1,0,0,0,1,0,0,1,1,0,0,8,4
260,9,0,1,0,0,1,0,1,0,1,0,0,9,3
260,10,0,1,0,1,0,1,0,0,0,0,1,10,1
261,1,1,0,0,1,0,1,0,0,0,1,0,1,3
261,2,0,0,1,1,0,0,1,0,1,0,0,2,2
261,3,1,0,0,1,0,0,0,1,0,0,1,3,10
261,4,0,1,0,0,1,0,0,1,1,0,0,4,9
261,5,0,0,1,0,1,0,1,0,0,1,0,5,8
261,6,0,1,0,0,1,1,0,0,0,0,1,6,7
261,7,0,0,1,0,1,0,1,0,1,0,0,7,5
261,8,1,0,0,0,1,0,0,1,1,0,0,8,4
261,9,0,1,0,0,1,0,1,0,1,0,0,9,1
261,10,0,1,0,1,0,1,0,0,0,0,1,10,6
262,1,1,0,0,1,0,1,0,0,0,1,0,1,6
262,2,0,0,1,1,0,0,1,0,1,0,0,2,2
262,3,1,0,0,1,0,0,0,1,0,0,1,3,9
262,4,0,1,0,0,1,0,0,1,1,0,0,4,8
262,5,0,0,1,0,1,0,1,0,0,1,0,5,7
262,6,0,1,0,0,1,1,0,0,0,0,1,6,5
262,7,0,0,1,0,1,0,1,0,1,0,0,7,3
262,8,1,0,0,0,1,0,0,1,1,0,0,8,1
262,9,0,1,0,0,1,0,1,0,1,0,0,9,10
262,10,0,1,0,1,0,1,0,0,0,0,1,10,4
263,1,1,0,0,1,0,1,0,0,0,1,0,1,9
263,2,0,0,1,1,0,0,1,0,1,0,0,2,8
263,3,1,0,0,1,0,0,0,1,0,0,1,3,3
263,4,0,1,0,0,1,0,0,1,1,0,0,4,2
263,5,0,0,1,0,1,0,1,0,0,1,0,5,10
263,6,0,1,0,0,1,1,0,0,0,0,1,6,6
263,7,0,0,1,0,1,0,1,0,1,0,0,7,7
263,8,1,0,0,0,1,0,0,1,1,0,0,8,5
263,9,0,1,0,0,1,0,1,0,1,0,0,9,4
263,10,0,1,0,1,0,1,0,0,0,0,1,10,1
264,1,1,0,0,1,0,1,0,0,0,1,0,1,9
264,2,0,0,1,1,0,0,1,0,1,0,0,2,5
264,3,1,0,0,1,0,0,0,1,0,0,1,3,4
264,4,0,1,0,0,1,0,0,1,1,0,0,4,2
264,5,0,0,1,0,1,0,1,0,0,1,0,5,10
264,6,0,1,0,0,1,1,0,0,0,0,1,6,7
264,7,0,0,1,0,1,0,1,0,1,0,0,7,6
264,8,1,0,0,0,1,0,0,1,1,0,0,8,8
264,9,0,1,0,0,1,0,1,0,1,0,0,9,3
264,10,0,1,0,1,0,1,0,0,0,0,1,10,1
265,1,1,0,0,1,0,1,0,0,0,1,0,1,9
265,2,0,0,1,1,0,0,1,0,1,0,0,2,3
265,3,1,0,0,1,0,0,0,1,0,0,1,3,1
265,4,0,1,0,0,1,0,0,1,1,0,0,4,10
265,5,0,0,1,0,1,0,1,0,0,1,0,5,7
265,6,0,1,0,0,1,1,0,0,0,0,1,6,5
265,7,0,0,1,0,1,0,1,0,1,0,0,7,4
265,8,1,0,0,0,1,0,0,1,1,0,0,8,8
265,9,0,1,0,0,1,0,1,0,1,0,0,9,6
265,10,0,1,0,1,0,1,0,0,0,0,1,10,2
266,1,1,0,0,1,0,1,0,0,0,1,0,1,8
266,2,0,0,1,1,0,0,1,0,1,0,0,2,1
266,3,1,0,0,1,0,0,0,1,0,0,1,3,7
266,4,0,1,0,0,1,0,0,1,1,0,0,4,6
266,5,0,0,1,0,1,0,1,0,0,1,0,5,5
266,6,0,1,0,0,1,1,0,0,0,0,1,6,4
266,7,0,0,1,0,1,0,1,0,1,0,0,7,3
266,8,1,0,0,0,1,0,0,1,1,0,0,8,2
266,9,0,1,0,0,1,0,1,0,1,0,0,9,10
266,10,0,1,0,1,0,1,0,0,0,0,1,10,9
267,1,1,0,0,1,0,1,0,0,0,1,0,1,6
267,2,0,0,1,1,0,0,1,0,1,0,0,2,5
267,3,1,0,0,1,0,0,0,1,0,0,1,3,1
267,4,0,1,0,0,1,0,0,1,1,0,0,4,9
267,5,0,0,1,0,1,0,1,0,0,1,0,5,8
267,6,0,1,0,0,1,1,0,0,0,0,1,6,7
267,7,0,0,1,0,1,0,1,0,1,0,0,7,4
267,8,1,0,0,0,1,0,0,1,1,0,0,8,3
267,9,0,1,0,0,1,0,1,0,1,0,0,9,2
267,10,0,1,0,1,0,1,0,0,0,0,1,10,10
268,1,1,0,0,1,0,1,0,0,0,1,0,1,6
268,2,0,0,1,1,0,0,1,0,1,0,0,2,5
268,3,1,0,0,1,0,0,0,1,0,0,1,3,3
268,4,0,1,0,0,1,0,0,1,1,0,0,4,2
268,5,0,0,1,0,1,0,1,0,0,1,0,5,1
268,6,0,1,0,0,1,1,0,0,0,0,1,6,10
268,7,0,0,1,0,1,0,1,0,1,0,0,7,7
268,8,1,0,0,0,1,0,0,1,1,0,0,8,4
268,9,0,1,0,0,1,0,1,0,1,0,0,9,9
268,10,0,1,0,1,0,1,0,0,0,0,1,10,8
269,1,1,0,0,1,0,1,0,0,0,1,0,1,10
269,2,0,0,1,1,0,0,1,0,1,0,0,2,9
269,3,1,0,0,1,0,0,0,1,0,0,1,3,7
269,4,0,1,0,0,1,0,0,1,1,0,0,4,2
269,5,0,0,1,0,1,0,1,0,0,1,0,5,6
269,6,0,1,0,0,1,1,0,0,0,0,1,6,5
269,7,0,0,1,0,1,0,1,0,1,0,0,7,3
269,8,1,0,0,0,1,0,0,1,1,0,0,8,1
269,9,0,1,0,0,1,0,1,0,1,0,0,9,4
269,10,0,1,0,1,0,1,0,0,0,0,1,10,8
270,1,1,0,0,1,0,1,0,0,0,1,0,1,7
270,2,0,0,1,1,0,0,1,0,1,0,0,2,5
270,3,1,0,0,1,0,0,0,1,0,0,1,3,2
270,4,0,1,0,0,1,0,0,1,1,0,0,4,1
270,5,0,0,1,0,1,0,1,0,0,1,0,5,9
270,6,0,1,0,0,1,1,0,0,0,0,1,6,8
270,7,0,0,1,0,1,0,1,0,1,0,0,7,4
270,8,1,0,0,0,1,0,0,1,1,0,0,8,3
270,9,0,1,0,0,1,0,1,0,1,0,0,9,10
270,10,0,1,0,1,0,1,0,0,0,0,1,10,6
271,1,1,0,0,1,0,1,0,0,0,1,0,1,8
271,2,0,0,1,1,0,0,1,0,1,0,0,2,7
271,3,1,0,0,1,0,0,0,1,0,0,1,3,3
271,4,0,1,0,0,1,0,0,1,1,0,0,4,9
271,5,0,0,1,0,1,0,1,0,0,1,0,5,6
271,6,0,1,0,0,1,1,0,0,0,0,1,6,5
271,7,0,0,1,0,1,0,1,0,1,0,0,7,2
271,8,1,0,0,0,1,0,0,1,1,0,0,8,1
271,9,0,1,0,0,1,0,1,0,1,0,0,9,10
271,10,0,1,0,1,0,1,0,0,0,0,1,10,4
272,1,1,0,0,1,0,1,0,0,0,1,0,1,5
272,2,0,0,1,1,0,0,1,0,1,0,0,2,3
272,3,1,0,0,1,0,0,0,1,0,0,1,3,1
272,4,0,1,0,0,1,0,0,1,1,0,0,4,9
272,5,0,0,1,0,1,0,1,0,0,1,0,5,8
272,6,0,1,0,0,1,1,0,0,0,0,1,6,7
272,7,0,0,1,0,1,0,1,0,1,0,0,7,6
272,8,1,0,0,0,1,0,0,1,1,0,0,8,2
272,9,0,1,0,0,1,0,1,0,1,0,0,9,10
272,10,0,1,0,1,0,1,0,0,0,0,1,10,4
273,1,1,0,0,1,0,1,0,0,0,1,0,1,4
273,2,0,0,1,1,0,0,1,0,1,0,0,2,3
273,3,1,0,0,1,0,0,0,1,0,0,1,3,2
273,4,0,1,0,0,1,0,0,1,1,0,0,4,1
273,5,0,0,1,0,1,0,1,0,0,1,0,5,10
273,6,0,1,0,0,1,1,0,0,0,0,1,6,9
273,7,0,0,1,0,1,0,1,0,1,0,0,7,7
273,8,1,0,0,0,1,0,0,1,1,0,0,8,5
273,9,0,1,0,0,1,0,1,0,1,0,0,9,6
273,10,0,1,0,1,0,1,0,0,0,0,1,10,8
274,1,1,0,0,1,0,1,0,0,0,1,0,1,7
274,2,0,0,1,1,0,0,1,0,1,0,0,2,5
274,3,1,0,0,1,0,0,0,1,0,0,1,3,2
274,4,0,1,0,0,1,0,0,1,1,0,0,4,9
274,5,0,0,1,0,1,0,1,0,0,1,0,5,8
274,6,0,1,0,0,1,1,0,0,0,0,1,6,4
274,7,0,0,1,0,1,0,1,0,1,0,0,7,3
274,8,1,0,0,0,1,0,0,1,1,0,0,8,1
274,9,0,1,0,0,1,0,1,0,1,0,0,9,10
274,10,0,1,0,1,0,1,0,0,0,0,1,10,6
275,1,1,0,0,1,0,1,0,0,0,1,0,1,8
275,2,0,0,1,1,0,0,1,0,1,0,0,2,3
275,3,1,0,0,1,0,0,0,1,0,0,1,3,2
275,4,0,1,0,0,1,0,0,1,1,0,0,4,7
275,5,0,0,1,0,1,0,1,0,0,1,0,5,6
275,6,0,1,0,0,1,1,0,0,0,0,1,6,5
275,7,0,0,1,0,1,0,1,0,1,0,0,7,1
275,8,1,0,0,0,1,0,0,1,1,0,0,8,10
275,9,0,1,0,0,1,0,1,0,1,0,0,9,9
275,10,0,1,0,1,0,1,0,0,0,0,1,10,4
276,1,1,0,0,1,0,1,0,0,0,1,0,1,6
276,2,0,0,1,1,0,0,1,0,1,0,0,2,5
276,3,1,0,0,1,0,0,0,1,0,0,1,3,2
276,4,0,1,0,0,1,0,0,1,1,0,0,4,9
276,5,0,0,1,0,1,0,1,0,0,1,0,5,8
276,6,0,1,0,0,1,1,0,0,0,0,1,6,7
276,7,0,0,1,0,1,0,1,0,1,0,0,7,4
276,8,1,0,0,0,1,0,0,1,1,0,0,8,3
276,9,0,1,0,0,1,0,1,0,1,0,0,9,10
276,10,0,1,0,1,0,1,0,0,0,0,1,10,1
277,1,1,0,0,1,0,1,0,0,0,1,0,1,10
277,2,0,0,1,1,0,0,1,0,1,0,0,2,9
277,3,1,0,0,1,0,0,0,1,0,0,1,3,7
277,4,0,1,0,0,1,0,0,1,1,0,0,4,6
277,5,0,0,1,0,1,0,1,0,0,1,0,5,2
277,6,0,1,0,0,1,1,0,0,0,0,1,6,3
277,7,0,0,1,0,1,0,1,0,1,0,0,7,1
277,8,1,0,0,0,1,0,0,1,1,0,0,8,8
277,9,0,1,0,0,1,0,1,0,1,0,0,9,5
277,10,0,1,0,1,0,1,0,0,0,0,1,10,4
278,1,1,0,0,1,0,1,0,0,0,1,0,1,9
278,2,0,0,1,1,0,0,1,0,1,0,0,2,8
278,3,1,0,0,1,0,0,0,1,0,0,1,3,6
278,4,0,1,0,0,1,0,0,1,1,0,0,4,5
278,5,0,0,1,0,1,0,1,0,0,1,0,5,4
